****************************************************************************************************************************************************************************************************************
STATUS DISTRIBUTION: 0 -> 0/500000 invoices PAID
****************************************************************************************************************************************************************************************************************

**********************************************************
WITH INDEXES: buyerId, supplierId, statusHistory, version
**********************************************************

14:28:06.319 826561 [http-nio-8080-exec-4] INFO  analytics - [Operation: InvoiceCustomRepository.updateByIdentifierAndVersion(..)], Execution time: 1 ms 
14:28:19.217 839459 [http-nio-8080-exec-8] INFO  analytics - [Operation: InvoiceRepository.deleteByIdentifier(..)], Execution time: 2 ms 
14:28:20.587 840829 [http-nio-8080-exec-6] INFO  analytics - [Operation: InvoiceRepository.deleteByIdentifier(..)], Execution time: 2 ms 
14:28:40.841 861083 [http-nio-8080-exec-3] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 1200 ms 
14:28:44.661 864903 [http-nio-8080-exec-1] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 1179 ms 
14:28:47.480 867722 [http-nio-8080-exec-2] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 1189 ms 
14:28:50.667 870909 [http-nio-8080-exec-6] INFO  analytics - [Operation: InvoiceCustomRepository.findByUUIDAndFilters(..)], Execution time: 2 ms 
14:29:09.605 889847 [http-nio-8080-exec-9] INFO  analytics - [Operation: PurchaseOrderCustomRepository.findByFiltersPageable(..)], Execution time: 3025 ms 
14:29:22.504 902746 [http-nio-8080-exec-3] INFO  analytics - [Operation: MongoRepository.insert(..)], Execution time: 1 ms 
14:29:23.084 903326 [http-nio-8080-exec-2] INFO  analytics - [Operation: InvoiceCustomRepository.findByUUIDAndFilters(..)], Execution time: 1 ms 
14:29:24.300 904542 [http-nio-8080-exec-8] INFO  analytics - [Operation: InvoiceRepository.findByIdentifier(..)], Execution time: 1 ms 
14:29:24.752 904994 [http-nio-8080-exec-8] INFO  analytics - [Operation: InvoiceCustomRepository.getPaidAmountForLastNMonths(..)], Execution time: 451 ms 
14:29:24.753 904995 [http-nio-8080-exec-8] INFO  analytics - [Operation: InvoiceCustomRepository.updateByIdentifierAndVersion(..)], Execution time: 1 ms 
14:29:27.734 907976 [http-nio-8080-exec-7] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 1335 ms 
14:29:30.260 910502 [http-nio-8080-exec-9] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 1368 ms 
14:29:30.428 910670 [http-nio-8080-exec-4] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 1403 ms 
